,original,obfuscated,level,recovered,recover_score
4359,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL","""p.date._N0w - D0.ub|.3 m|n.s an.d 1.0.0.0 t.x.t.s 0n 0.r.a.n.g.e t.a.r.|f.s. L4.t.e.st M0.t.0.r.0.1.a, S.0.n.9.3.r.|C.5.5.0.n & N.0.k.1.4 & B.1.u.3.t.0.0.th F.R.3.3.! C.4.1.l M.0.b.1.1.3.U.p.d.8 0n 0.8.0.0.0.8.3.9.4.0.2 0.r c.4.1.1.2.0.p.t.0.ut./.!Y.H.L.""",L4,"""p.date._now - do.ub|.em|n.s an.d1.o.o.ot.x.t.s on o.r.a.n.g.et.a.r.|f.s. l4.t.e.st mo.t.o.r.o.1.a, s.o.n.9.e.r.|c.5.5.o.n & n.o.k.1.4 & b.1.u.e.t.o.o.th f.r.e.e.! c.4.1.lm.o.b.1.1.e.u.p.d.8 on o.8.o.o.o.8.e.9.4.o.2o.rc.4.1.1.2.o.p.t.o.ut./.!y.h.l.""",0.5242718446601942
4360,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL","""p d a t e _ n o w   -   d o u b l e   m i n s   a n d   t e n   t e n   t e n   t x t s   o n   o r a n g e   t a r i f s .   l a t e s t   m o t o r o l a ,   s o n y e r i c s s o n   a n d   n o k i a   a n d   b l u e t o o t h   f r e e !   c a l l   m o b i l e u p d 8   o n   z e r o   e i g h t   z e r o   z e r o   z e r o   e i g h t   t h r e e   n i n e   f o u r   z e r o   t w o   o r   c a l l   t w o   o p t   o u t / ! y h l""",L5,"""pdate_now - doubleminsandtentententxtsonorangetarifs . latestmotorola , sonyericssonandnokiaandbluetoothfree ! callmobileupd8onzeroeightzerozerozeroeightthreeninefourzerotwoorcalltwooptout / ! yhl""",0.5983379501385042
4361,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL","""pdate_Now - D0u6l3 mins and 1000 txts on 0range tari7s. L4test M0t0r01a, S0n93riC550n & N0kia & B1uet00th FR33! C4ll M0b|eUpd8 on 08000839402 or c4ll20pt0ut/!YHL""",L6,"""pdate_now - D0u6l3 mins and 1000 txts on 0range tari7s. L4test motoro1a, S0n93riC550n & nokia & B1uet00th free! c4ll mob|eupd8 on 08000839402 or c4ll2optout/!yhl""",0.7852760736196319
4362,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL","""pdate_Now - D0ubl3 mins 4nd 1000 txts 0n 0range tari7s. L4test M0t0r01a, S0n93riC550n & N0kia & B1u3t00th FR33! C4ll M0b|eUpd8 0n 08000839402 0r c4||20pt0ut/!YHL""",L7,"""pdate_now - D0ubl3 mins 4nd 1000 txts on 0range tari7s. L4test motoro1a, S0n93riC550n & nokia & B1u3t00th free! c4ll mob|eupd8 on 08000839402 or c4||2optout/!yhl""",0.7668711656441718
4363,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL","""pdate_Now - D0ubl3 mins and 1000 txts on 0range tari7s. L4test M0t0r01a, S0n93riC550n & N0kia & B1u3t00th FR33! C4ll M0b|eUpd8 0n 08.0.0.0.8.3.9.4.0.2 0r c4||20pt0ut/!YHL""",L8,"""pdate_now - D0ubl3 mins and 1000 txts on 0range tari7s. L4test motoro1a, S0n93riC550n & nokia & B1u3t00th free! c4ll mob|eupd8 on o8.o.o.o.8.e.9.4.o.2 or c4||2optout/!yhl""",0.7164179104477613
4364,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL","""P̲D̲A̲T̲E̲_̲N̲O̲W̲   -   D̲O̲U̲B̲L̲E̲   M̲I̲N̲S̲   A̲N̲D̲   1̲0̲0̲0̲   T̲X̲T̲S̲   O̲N̲   O̲R̲A̲N̲G̲E̲   T̲A̲R̲I̲F̲S̲.   L̲A̲T̲E̲S̲T̲   M̲O̲T̲O̲R̲O̲L̲A̲,   S̲O̲N̲Y̲E̲R̲I̲C̲S̲S̲O̲N̲   A̲N̲D̲   N̲O̲K̲I̲A̲   A̲N̲D̲   B̲L̲U̲E̲T̲O̲O̲T̲H̲   F̲R̲E̲E̲!   C̲A̲L̲L̲   M̲O̲B̲I̲L̲E̲U̲P̲D̲8̲   O̲N̲   0̲8̲0",L9,"""pdate_now - double mins and 1ooo txts on orange tarifs. latest motorola, sonyericsson and nokia and bluetooth free! call mobileupd8 on o8o",0.7417218543046357
4365,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL","pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",L10,"pdate_now - double mins and 1000 txts on orange tariffs. latest motorola, sonyericsson & nokia & bluetooth free! call MobileUpd8 on 08000839402 or call2optout/!yhl",0.8957055214723927
4366,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL","pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",L11,"pdate_now - double mins and 1000 txts on orange tariffs. latest motorola, sonyericsson & nokia & bluetooth free! call MobileUpd8 on 08000839402 or call2optout/!yhl",0.8957055214723927
4367,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,Ur cash-balance!5 currently 500 p0undz - 2 max1mize y0ur cash-in n0w send C4SH t0 86688 0nly 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,L1,ur cash-balance!5 currently 500 p0undz - 2 max1mize your cash-in now send c4sh to 86688 only 15op/msg. cc: 08718720201 po box 114/14 tcr/w1,0.8201438848920862
4368,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,Y0ur cαsh-bαlαncε!5 currently 500 p0unds - 2 mαximizε y0ur cαsh-in n0w sεnd C@SH t0 86688 0nly 150p/mεssαgε. CC: 08718720201 PO BOX 114/14 TCR/W1,L2,your cαsh-bαlαncε!5 currently 500 p0unds - 2 mαximizε your cαsh-in now sεnd cash to 86688 only 15op/mεssαgε. cc: 08718720201 po box 114/14 tcr/w1,0.7605633802816901
4369,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,ur c@sh balnc5 500pndz 2 mxmz ur cshn nw snt CASH 2 86688 150p/txt. CC: 08718720201 PO BOX 114/14 TCR/W1,L3,ur cash balnc5 500pndz 2 mxmz ur cshn nw snt cash 2 86688 15op/txt. cc: 08718720201 po box 114/14 tcr/w1,0.6419753086419753
4370,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,Ur.cash-balance.is.currently.500.pounds.-.to.maximize.your.cash-in.now.send.CASH.to.86688.only.150p/msg..CC:.08718720201.PO.BOX.114/14.TCR/W1,L4,ur.cash-balance.is.currently.5oo.pounds.-.to.maximize.your.cash-in.now.send.cash.to.86688.only.15op/msg..cc:.o871872o2o1.po.box.114/14.tcr/w1,0.6714285714285715
4371,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,u r   c a s h   b a l a n c e   i s   c u r r e n t l y   5 0 0   p o u n d s   -   t o   m a x i m i z e   y o u r   c a s h - i n   n o w   s e n d   c a s h   t o   8 6 6 8 8   o n l y   1 5 0 p / m s g .   C C :   0 8 7 1 8 7 2 0 2 0 1   P O   B O X   1 1 4 / 1 4   T C R / W 1,L5,urcashbalanceiscurrently500pounds - tomaximizeyourcash - innowsendcashto86688only150p / msg . cc : 08718720201POBOX114 / 14tcr / w1,0.8074074074074074
4372,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,Y0ur cαsh-bαlαncε!5 currently 500 p0unds - 2 mαximizε y0ur cαsh-in n0w sεnd C@SH t0 86688 0nly 150p/mεssαgε. CC: 08718720201 PO BOX 114/14 TCR/W1,L6,your cαsh-bαlαncε!5 currently 500 p0unds - 2 mαximizε your cαsh-in now sεnd cash to 86688 only 15op/mεssαgε. cc: 08718720201 po box 114/14 tcr/w1,0.7605633802816901
4373,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,"7o 737s7 773 c45707 1nv35t3d 70 637 773 6r3@7357 r37urr, 537 353 70 08718720201. 70747 3535 53771ng 150p 70 86688. CC: 08718720201 PO BOX 114/14 TCR/W1",L7,"7o 7e7s7 773 c45707 1nv35t3d 70 637 773 6rea7e57 re7urr, 537 353 70 o871872o2o1. 70747 3535 53771ng 15op 70 86688. cc: 08718720201 po box 114/14 tcr/w1",0.4
4374,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,Ur cαsh-bαlαncε!5 currently 500 p0unds - 2 mαximizε y0ur cαsh-in n0w sεnd C@SH t0 8-6-6-8-8 0nly 150p/mεssαgε. CC: 0-8-7-1-8-7-2-0-2-0-1 PO BOX 114/14 TCR/W1,L8,ur cαsh-bαlαncε!5 currently 500 p0unds - 2 mαximizε your cαsh-in now sεnd cash to 8-6-6-8-8 only 15op/mεssαgε. cc: 0-8-7-1-8-7-2-0-2-0-1 po box 114/14 tcr/w1,0.7297297297297297
4375,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,Y0ur 🅒🅰🅢🅗-bαlαncε!5 currently 500 p0unds - 2 mαximizε y0ur cαsh-in n0w sεnd 🅒🅐🅢🅗 t0 🅞🅔🅔🅞🅔 0nly 150p/mεssαgε. CC: 🅞-🅔-柒-壹-捌-柒-贰-零-贰-零-壹 PO BOX 114/14 TCR/W1,L9,your 🅒🅰🅢🅗-bαlαncε!5 currently 500 p0unds - 2 mαximizε your cαsh-in now sεnd 🅒🅐🅢🅗 to 🅞🅔🅔🅞🅔 only 15op/mεssαgε. cc: 🅞-🅔-柒-壹-捌-柒-贰-零-贰-零-壹 po box 114/14 tcr/w1,0.6054421768707483
4376,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,{Y}{0}{u}{r} {c}{a}{s}{h}-b{a}l{a}n{c}e!{5} {c}{u}rr{e}n{t}ly {5}{0}{0} p{0}u{n}d{s} - {2} {m}{a}xi{m}{i}{z}e {y}{o}{u}{r} {c}{a}s{h}-i{n} {n}{o}w s{e}n{d} {C}{A}{S}{H} t{o} {8}{6}{6}{8}{8} {o}nly {1}{5}{0}p/m{s}g. CC: {0}{8}{7}{1}{8}{7}{2}{0}{2}{0}{1} PO BOX {1}{1}{4}/{1}{4} TCR/W{1},L10,{y}{o}{u}{r} {c}{a}{s}{h}-b{a}l{a}n{c}e!{5} {c}{u}rr{e}n{t}ly {5}{o}{o} p{o}u{n}d{s} - {2} {m}{a}xi{m}{i}{z}e {y}{o}{u}{r} {c}{a}s{h}-i{n} {n}{o}ws{e}n{d} {c}{a}{s}{h} t{o} {8}{6}{6}{8}{8} {o}nly {1}{5}{o}p/m{s}g. cc: {o}{8}{7}{1}{8}{7}{2}{o}{2}{o}{1} po box {1}{1}{4}/{1}{4} tcr/w{1},0.524822695035461
4377,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,Y0uR 🄒🄰🅂🄷-balance!5 curR3ntlY 500 p0uNd5 - 2 max1miz3 y0uR casH-in n0w s3nd C$H t0 8-6-6-8-8 0nly 150p/m3ssag3. CC: 0-8-7-1-8-7-2-0-2-0-1 PO BOX 114/14 TCR/W1,L11,your (C)ASH-balance!5 curR3ntlY 500 p0uNd5 - 2 max1miz3 your cash-in now send csh to 8-6-6-8-8 only 15op/message. cc: 0-8-7-1-8-7-2-0-2-0-1 po box 114/14 tcr/w1,0.7023411371237458
4378,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,"""URGENT! Y0ur M0b1e numb3r h4s b33n 4w4rd3d w1th 4 å£2000 pr1z3 GUARANTEED. C4ll 09058094454 fr0m l4nd l1ne. Cl41m 3030. V4l1d 12hrs 0nly""",L1,"""urgent! your mob1e numb3r h4s been 4w4rd3d w1th 4a£2ooo pr1ze guaranteed. c4ll 09058094454 from l4nd l1ne. cl41m eoeo. v4l1d 12hrs only""",0.6642335766423357
4379,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,"""URGENT! Y0uя M0b13 numb3я h4s b33n 4w4яd3d w1th 4 å£2000 pя1z3 GUARANTEED. C4ll 09058094454 fя0m l4nd l1n3. C141m 3030. V4l1d 12hяs 0nly""",L2,"""urgent! youя mob1e numbeя h4s been 4w4яded w1th 4a£2ooo pя1ze guaranteed. c4ll 09058094454 fяom l4nd l1ne. c141m eoeo. v4l1d 12hяs only""",0.6277372262773723
4380,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,"""URGENT! Ur M0b numb3r has b3n aw4rd w1th å£20k pz GUARANTEED. Cal 09058094454 fr land lne. Clm 3030. Vld 12hrs""",L3,"""urgent! ur mob numb3r has ben aw4rd w1th a£2ok pz guaranteed. cal 09058094454 fr land lne. clm eoeo. vld 12hrs""",0.6506024096385542
4381,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,"""U.R.G.E.N.T! Y.0.u.r. M.0.b.1.e. n.u.m.b.e.r. h.a.s. b.e.e.n. 4.w.4.r.d.3.d. w.1.t.h. 4. å£2000. p.r.1.z.3. G.U.A.R.A.N.T.E.E.D.. C.4.l.l. 0.9.0.5.8.0.9.4.4.5.4. f.r.0.m. l.4.n.d. l.1.n.e.. C.l.4.1.m. 3.0.3.0.. V.a.l.1.d. 1.2.h.r.s. 0.n.l.y.""",L4,"""u.r.g.e.n.t! y.o.u.r. m.o.b.1.e. n.u.m.b.e.r. h.a.s. b.e.e.n. 4.w.4.r.d.e.d. w.1.t.h. 4. a£2ooo. p.r.1.z.e. g.u.a.r.a.n.t.e.e.d.. c.4.l.l. o.9.o.5.8.o.9.4.4.5.4. f.r.o.m. l.4.n.d. l.1.n.e.. c.l.4.1.m. e.o.e.o.. v.a.l.1.d. 1.2.h.r.s. o.n.l.y.""",0.4842105263157894
4382,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,"""u r g e n t   y   o   r   m   o   b   i   e   n   u   m   b   e   r   h   a   s   b   e   e   n   4   w   4   r   d   e   d   w   i   t   h   4   å   £   2   0   0   0   p   r   i   z   e   g   u   a   r   a   n   t   e   e   d   c   4   l   l   0   9   0   5   8   0   9   4   4   5   4   f   r   0   m   l   4   n   d   l   i   n   e   c   l   4   1   m   3   0   3   0   v   a   l   i   d   1   2   h   r   s   0   n   l   y""",L5,"""urgentyormobienumberhasbeen4w4rdedwith4a £ 2oooprizeguaranteedc4llo9o58o94454froml4ndlinecl41meoeovalid12hrsonly""",0.5896414342629481
4383,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,"""URGENT! Y0uЯ M0b13 numb3Я h4s b33n 4w4Яd3d w1th 4 α£2000 pЯ1z3 GUARANTEED. C4ll 09058094454 fЯ0m l4nd l1n3. C141m 3030. V4l1d 12hЯs 0nly""",L6,"""urgent! youя mob1e numbeя h4s been 4w4яded w1th 4α£2ooo pя1ze guaranteed. c4ll 09058094454 fяom l4nd l1ne. c141m eoeo. v4l1d 12hяs only""",0.6204379562043796
4384,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,"""U-3-3-3-R-E-N-T! Y-O-U-R M-O-B-I-E N-U-M-B-E-R H-A-S B-E-E-N A-W-A-R-D-E-D W-I-T-H A α£2000 P-R-I-Z-E G-U-A-R-A-N-T-E-E-D. C-A-L-L 0-9-0-5-8-0-9-4-4-5-4 F-R-O-M L-A-N-D L-I-N-E. C-L-A-I-M 3-0-3-0. V-A-L-I-D 1-2-H-R-S O-N-L-Y""",L7,"""u-e-e-e-r-e-n-t! y-o-u-rm-o-b-i-en-u-m-b-e-rh-a-sb-e-e-na-w-a-r-d-e-dw-i-t-haα£2ooo p-r-i-z-eg-u-a-r-a-n-t-e-e-d. c-a-l-lo-9-o-5-8-o-9-4-4-5-4f-r-o-ml-a-n-dl-i-n-e. c-l-a-i-me-o-e-o. v-a-l-i-d1-2-h-r-so-n-l-y""",0.5072046109510087
4385,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,"""URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. C@ll 0-9-0-5-8-0-9-4-4-5-4 from land l1ne. Cl@im 3-0-3-0. Valid 12hrs only""",L8,"""urgent! your mobile number has been awarded with aa£2ooo prize guaranteed. call 0-9-0-5-8-0-9-4-4-5-4 from land l1ne. claim e-o-e-o. valid 12hrs only""",0.7361111111111112
4386,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,"""🅤🅡🅖🅔🅝🅣! Y0ur M0b1e numb3r h4s b33n 4w4rd3d w1th 4 å£2000 pr1z3 G🅤A🅡A🅝T🅔🅔🅓. C4ll 09058094454 fr0m l4nd l1ne. Cl41m 3030. V4l1d 12hrs 0nly""",L9,"""🅤🅡🅖🅔🅝🅣! your mob1e numb3r h4s been 4w4rd3d w1th 4a£2ooo pr1ze g🅤a🅡a🅝t🅔🅔🅓. c4ll 09058094454 from l4nd l1ne. cl41m eoeo. v4l1d 12hrs only""",0.6642335766423357
4387,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,"""[U][R][G][E][N][T]! [Y][o][u][r] [M][o][b][i][l][e] [n][u][m][b][e][r] [h][a][s] [b][e][e][n] [a][w][a][r][d][e][d] [w][i][t][h] [a] [å][£][2][0][0][0] [p][r][i][z][e] [G][U][A][R][A][N][T][E][E][D]. [C][a][l][l] [0][9][0][5][8][0][9][4][4][5][4] [f][r][o][m] [l][a][n][d] [l][i][n][e]. [C][l][a][i][m] [3][0][3][0]. [V][a][l][i][d] [1][2][h][r][s] [o][n][l][y]""",L10,"""[u][r][g][e][n][t]! [y][o][u][r] [m][o][b][i][l][e] [n][u][m][b][e][r] [h][a][s] [b][e][e][n] [a][w][a][r][d][e][d] [w][i][t][h] [a] [a][£][2][o][o][o] [p][r][i][z][e] [g][u][a][r][a][n][t][e][e][d]. [c][a][l][l] [o][9][o][5][8][o][9][4][4][5][4] [f][r][o][m] [l][a][n][d] [l][i][n][e]. [c][l][a][i][m] [e][o][e][o]. [v][a][l][i][d] [1][2][h][r][s] [o][n][l][y]""",0.4200000000000001
4388,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,"""U.Ɍ.Ǥ.ɛ.N.T! Y0uя M0b13 numb3Я h4s b33n 4w4Яd3d w1th 4 α£2000 pЯ1z3 G.ᑌ.A.ᖇ.A.ℕ.T.ɛ.ɛ.ᗪ. C4ll 0-9-0-5-8-0-9-4-4-5-4 fЯ",L11,"""u.ɍ.ǥ.ɛ.n.t! youя mob1e numbeя h4s been 4w4яded w1th 4α£2ooo pя1ze g.ᑌ.a.ᖇ.a.N.t.ɛ.ɛ.ᗪ. c4ll 0-9-0-5-8-0-9-4-4-5-4 fя",0.4549019607843137
4389,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,"""S0rry! U c@n n07 uNsUbscr1be yet. TH3 M08 0ff3r p@ck@ge h@5 @ m1n t3rm 0f 54 w33ks> pl5 r3$ubm!7 r3qu3$t @ft3r 3xp!ry. R3ply TH3M08 H3LP 4 m0r3 !nf0""",L1,"""sorry! ucan no7 uNsUbscr1be yet. the mo8 offer package ha5 a m1n term of 54 weeks> pl5 resubm!7 request after exp!ry. reply TH3M08 help 4 more !nfo""",0.8080808080808081
4390,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,"""S0rry! U c@n n07 uNsUbscr1be yet. TH3 M08 0ff3r p@ck@ge h@5 @ m1n t3rm 0f 54 w33ks> pl5 r3$ubm!7 r3qu3$t @ft3r 3xp!ry. R3ply TH3M08 H3LP 4 m0r3 !nf0""",L2,"""sorry! ucan no7 uNsUbscr1be yet. the mo8 offer package ha5 a m1n term of 54 weeks> pl5 resubm!7 request after exp!ry. reply TH3M08 help 4 more !nfo""",0.8080808080808081
4391,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,"""S0rry! U c@n n07 uNsUbscr1be yet. TH3 M08 0ff3r p@ck@ge h@5 @ m1n t3rm 0f 54 w33ks> pl5 r3$ubm!7 r3qu3$t @ft3r 3xp!ry. R3ply TH3M08 H3LP 4 m0r3 !nf0""",L3,"""sorry! ucan no7 uNsUbscr1be yet. the mo8 offer package ha5 a m1n term of 54 weeks> pl5 resubm!7 request after exp!ry. reply TH3M08 help 4 more !nfo""",0.8080808080808081
4392,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,"""S.0.r.r.y.! U c.0.n n.0.7 u.N.s.U.b.s.c.r.1.b.e y.e.t. T.H.3 M.0.8 0.f.f.3.r p.0.c.k.0.g.e h.0.5 @ m.1.n t.3.r.m 0.f 5.4 w.3.3.k.s> p.l.5 r.3.$.u.b.m.!7 r.3.q.u.3.$.t @.f.t.3.r 3.x.p.!r.y. R.3.p.l.y T.H.3.M.0.8 H.3.L.P 4 m.0.r.3 !n.f.0""",L4,"""s.o.r.r.y.! uc.o.nn.o.7u.n.s.u.b.s.c.r.1.b.ey.e.t. t.h.em.o.8o.f.f.e.rp.o.c.k.o.g.eh.o.5 a m.1.nt.e.r.mo.f5.4w.e.e.k.s> p.l.5r.e.s.u.b.m.!7r.e.q.u.e.s.t a.f.t.e.re.x.p.!r.y. r.e.p.l.yt.h.e.m.o.8h.e.l.p4m.o.r.e !n.f.o""",0.5300546448087431
4393,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,"""s o r r y   u c a n n o t   u n s u b s c r i b e   y e t .   t h e   m o b   o f f e r   p a c k a g e   h a s   a   m i n   t e r m   o f   f i v e   w e e k s >   p l e a s e   r e s u b m i t   r e q u e s t   a f t e r   e x p i r y .   r e p l y   t h e m o b   h e l p   f o r   m o r e   i n f o r m a t i o n""",L5,"""sorryucannotunsubscribeyet . themobofferpackagehasamintermoffiveweeks > pleaseresubmitrequestafterexpiry . replythemobhelpformoreinformation""",0.6965517241379311
4394,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,"""S0rry! U c@n n07 uNsUbscr1be yet. TH3 M08 0ff3r p@ck@ge h@5 @ m1n t3rm 0f 54 w33ks> pl5 r3$ubm!7 r3qu3$t @ft3r 3xp!ry. R3ply TH3M08 H3LP 4 m0r3 !nf0""",L6,"""sorry! ucan no7 uNsUbscr1be yet. the mo8 offer package ha5 a m1n term of 54 weeks> pl5 resubm!7 request after exp!ry. reply TH3M08 help 4 more !nfo""",0.8080808080808081
4395,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,"""S.0.r.r.y. ! U c.0.n n.0.t u.N.s.U.b.s.c.r.1.b.e y.e.t . T.H.3 M.0.8 0.f.f.3.r p.0.c.k.0.g.e h.0.5 @ m.1.n t.3.r.m 0.f 5.4 w.3.3.k.s > p.l.5 r.3.$.u.b.m.!7 r.3.q.u.3.$.t @.f.t.3.r 3.x.p.!r.y. R.3.p.l.y T.H.3.M.0.8 H.3.L.P 4 m.0.r.3 !n.f.0""",L7,"""s.o.r.r.y. ! uc.o.nn.o.tu.n.s.u.b.s.c.r.1.b.ey.e.t . t.h.em.o.8o.f.f.e.rp.o.c.k.o.g.eh.o.5 a m.1.nt.e.r.mo.f5.4w.e.e.k.s > p.l.5r.e.s.u.b.m.!7r.e.q.u.e.s.t a.f.t.e.re.x.p.!r.y. r.e.p.l.yt.h.e.m.o.8h.e.l.p4m.o.r.e !n.f.o""",0.5311653116531165
4396,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,"""S0rry! U c@n n07 uNsUbscr1be yet. TH3 M08 0ff3r p@ck@ge h@5 @ m1n t3rm 0f 54 w33ks> pl5 r3$ubm!7 r3qu3$t @ft3r 3xp!ry. R3ply TH3M08 H3LP 4 m0r3 !nf0""",L8,"""sorry! ucan no7 uNsUbscr1be yet. the mo8 offer package ha5 a m1n term of 54 weeks> pl5 resubm!7 request after exp!ry. reply TH3M08 help 4 more !nfo""",0.8080808080808081
4397,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,"""S.0.r.r.y.! U c.0.n n.0.7 u.N.s.U.b.s.c.r.1.b.e y.e.t. T.H.3 M.0.8 0.f.f.3.r p.0.c.k.0.g.e h.0.5 @ m.1.n t.3.r.m 0.f 5.4 w.3.3.k.s> p.l.5 r.3.$.u.b.m.!7 r.3.q.u.3.$.t @.f.t.3.r 3.x.p.!r.y. R.3.p.l.y T.H.3.M.0.8 H.3.L.P 4 m.0.r.3 !n.f.0""",L9,"""s.o.r.r.y.! uc.o.nn.o.7u.n.s.u.b.s.c.r.1.b.ey.e.t. t.h.em.o.8o.f.f.e.rp.o.c.k.o.g.eh.o.5 a m.1.nt.e.r.mo.f5.4w.e.e.k.s> p.l.5r.e.s.u.b.m.!7r.e.q.u.e.s.t a.f.t.e.re.x.p.!r.y. r.e.p.l.yt.h.e.m.o.8h.e.l.p4m.o.r.e !n.f.o""",0.5300546448087431
